date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:35:30	15818/15818	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:29%20GMT	https://www.sloodle.org/docs/GetLessonPages	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetLessonPages.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:30	8996/8996	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:30%20GMT	https://www.sloodle.org/docs/GetGrps	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetGrps.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:31	5508/5508	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:30%20GMT	https://www.sloodle.org/docs/AddGrpMbr	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/AddGrpMbr.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:31	5073/5073	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:30%20GMT	https://www.sloodle.org/docs/AddAwardGrp	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/AddAwardGrp.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:31	15975/15975	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:30%20GMT	https://www.sloodle.org/docs/GetLessonAnswers	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetLessonAnswers.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:31	5536/5536	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:31%20GMT	https://www.sloodle.org/docs/RemoveGrpMbr	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/RemoveGrpMbr.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:32	5109/5109	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:31%20GMT	https://www.sloodle.org/docs/RemoveAwardGrp	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/RemoveAwardGrp.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:32	5378/5378	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:31%20GMT	https://www.sloodle.org/docs/GetTeamScore	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetTeamScore.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:32	5148/5148	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:31%20GMT	https://www.sloodle.org/docs/GetTeamScores	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetTeamScores.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:32	3375/3375	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:32%20GMT	https://www.sloodle.org/docs/GetAwards	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/GetAwards.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:33	5516/5516	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:32%20GMT	https://www.sloodle.org/docs/RegisterScoreboard	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/RegisterScoreboard.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:33	5265/5265	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:32%20GMT	https://www.sloodle.org/docs/DeregisterScoreboard	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/DeregisterScoreboard.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:33	11721/11721	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:32%20GMT	https://www.sloodle.org/docs/Sloodle_User_Documents	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_User_Documents.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:33	7307/7307	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:32%20GMT	https://www.sloodle.org/docs/Sloodle_Administrator_Documentation	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Administrator_Documentation.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:33	6707/6707	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:33%20GMT	https://www.sloodle.org/docs/SLOODLE	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/SLOODLE-2.html	(from https://www.sloodle.org/docs/Sloodle_Developer_Documents)
20:35:34	3270/3270	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:33%20GMT	https://www.sloodle.org/docs/Sloodle_Home_Page	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Home_Page.html	(from https://www.sloodle.org/docs/Translating_on_the_Sloodle_wiki)
20:35:34	3294/3294	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:33%20GMT	https://www.sloodle.org/docs/Sloodle_Home_Page-es	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Home_Page-es.html	(from https://www.sloodle.org/docs/Translating_on_the_Sloodle_wiki)
20:35:34	4552/4552	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:33%20GMT	https://www.sloodle.org/docs/Sloodle_Home_Page-fr	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Home_Page-fr.html	(from https://www.sloodle.org/docs/Translating_on_the_Sloodle_wiki)
20:35:34	15823/15823	---MC-	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:34%20GMT	https://www.sloodle.org/docs/Sloodle_Home_Page-it	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Home_Page-it.html	(from https://www.sloodle.org/docs/Translating_on_the_Sloodle_wiki)
20:35:35	12212/12212	---M--	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202014%2023:35:34%20GMT	https://www.sloodle.org/docs/Sloodle_Home_Page-pl	/home/ninde/websites/dev_doc_sloodle/www.sloodle.org/docs/Sloodle_Home_Page-pl.html	(from https://www.sloodle.org/docs/Translating_on_the_Sloodle_wiki)
